Session_ID,User_ID,Session_Duration (seconds),CTR (%),Bounce_Rate (%),Conversion_Rate (%),Pages_Viewed,Purchase_Made
3525,2885,443,0.8699405850652897,59.692227991928256,2.0931017848550093,3,1
3526,2974,120,1.9198846082672403,54.587627959741745,0.6274160262222352,2,0
3527,1400,107,2.8507118702201852,68.04962523081355,1.7879151837454863,8,1
3528,443,40,2.4224267950125213,47.83620161821766,2.2303595987875555,11,1
3529,2123,66,1.5811430625639709,50.414082674733095,1.9726631958305159,8,1
3530,557,7,2.1572373055603733,57.90470731834924,2.66189454232095,5,1
3531,1179,180,1.5116534022636041,58.630158032378695,1.2713480842285765,7,0
3532,2038,51,1.8292665635691803,53.27095955392599,1.9460897343038783,5,1
3533,363,65,2.1669188095386818,34.089056998811806,1.4569997218546016,4,0
3534,2496,265,2.2549125908036594,32.32034394187983,1.2405561398201062,3,0
3535,1258,71,2.3647093621057667,46.14050640103388,0.389969249307637,6,0
3536,1842,49,2.6168936384798025,50.21815050556003,1.2676175425781788,6,0
3537,2310,33,1.403136877862121,31.320149782795085,2.0325427982577127,4,1
3538,1851,268,2.0120105138749222,49.70190787733572,0.6421683265535308,4,0
3539,2173,25,1.574826451012885,56.51187118902724,2.5488211606200943,0,1
3540,911,108,1.8005718014445529,49.40800278345431,1.7049025234004818,7,1
3541,245,127,1.6227811950981195,52.95126552865291,0.9472710426241607,4,0
3542,542,209,2.249701743308849,55.878175644577084,1.6143186350077934,5,1
3543,2533,180,2.5265096049699722,33.98731873514435,1.8433854589452938,6,1
3544,2170,299,2.553507111991203,56.52581820889264,1.2555589562683915,7,0
3545,2173,8,1.4474134594904724,42.66466255353131,1.1880226189172383,4,0
3546,1573,63,1.9383509767905007,47.61893757509335,2.487084906815032,7,1
3547,2218,59,1.4335490536290831,43.389081505041474,1.3300579817373177,3,0
3548,124,28,1.416885886002321,60.7388641614807,1.4281859691623084,3,0
3549,2694,61,1.6691343128639622,38.27580437328091,2.16168973945028,7,1
3550,1732,66,2.171648845462077,63.81345268211207,1.4635725467954754,6,0
3551,786,132,2.2594575214228225,73.91827719642015,1.8822639669639027,8,1
3552,2044,196,2.327114753248369,34.48879926124403,1.2641024376273906,4,0
3553,2249,86,2.2961792039022377,44.139466355040035,1.1511372921896867,8,0
3554,2417,228,1.5760745131546172,56.124477252166,1.6904395920951578,7,1
3555,797,73,2.5913795096097614,40.06550157967292,1.0095053128901967,3,0
3556,77,61,2.401640017985871,47.28125168090546,1.7035679846114304,6,1
3557,59,140,1.7936549201595609,51.75877261919135,1.0411478309054283,3,0
3558,2479,4,1.8125401639747127,42.87178985155766,1.698793811918853,4,1
3559,2686,14,1.6712292080683664,50.8198313873719,2.117518763125186,6,1
3560,1524,97,1.3540783662445945,59.48736274427731,0.5032738842145175,3,0
3561,1937,515,2.333012427772469,49.216848897038325,1.2944166422863743,5,0
3562,2157,230,2.4110308921530086,39.613455864719214,0.5201422291475795,7,0
3563,1302,16,1.5369737690603675,61.64886628539043,1.3533382222968087,8,0
3564,68,337,1.3840706444640112,63.890346755481985,1.668122351651131,3,1
3565,2353,237,1.531731606486845,53.68579698786898,1.3299949566175617,8,0
3566,1933,169,2.0551223160595895,40.1820764972713,0.42953432105663025,4,0
3567,2722,308,1.3090113126636713,41.22272736313201,1.94940951091839,3,1
3568,365,93,2.5639049899786244,26.315655642879683,0.7701337534113261,1,0
3569,821,45,2.5339788721291465,44.07872524758647,1.9178114222760758,6,1
3570,1403,129,2.212172471930701,60.65579444485567,1.1266050094980344,3,0
3571,2391,143,2.4048678748973975,43.16031682553946,1.0648312603077064,9,0
3572,947,139,2.029377693969542,40.44067379094889,1.5054216278388994,1,1
3573,2947,149,2.2325769974134593,60.22884416568987,2.0331211405935896,4,1
3574,1578,534,1.3499088783451465,61.51279688627503,2.4777927482838056,5,1
3575,1378,418,2.695239738602324,44.63868835993678,1.294912215861089,2,0
3576,1440,375,1.7563235303949702,55.094489674107,0.8490067789027848,4,0
3577,762,290,1.9355995856053725,41.32247935312571,1.6729106581042956,5,1
3578,341,517,3.243600383696171,46.5736785698981,0.8303999054929648,2,0
3579,2990,18,1.889996275447062,31.798896921873418,1.871873121928457,6,1
3580,383,55,2.3697009075116022,53.60102146072772,1.721780913587512,6,1
3581,1004,122,2.257266233170904,48.97086470236748,2.1773843954095002,9,1
3582,1557,337,1.3335906848303094,43.28072675408447,2.0267665335680607,5,1
3583,300,126,1.5001284741773964,49.07969966410657,1.5697879621671713,7,1
3584,139,248,3.0179443217503774,47.849490425873554,1.5155883710137,6,1
3585,359,26,2.289581471255717,41.72753941207936,1.056368123720687,3,0
3586,836,52,1.9915624971378234,53.985507704669516,1.0463884340117464,5,0
3587,1523,236,1.7321759637361378,47.02050817133538,1.4793656429526678,5,0
3588,1628,32,2.160038781088535,48.65719733089074,0.9614039835491874,6,0
3589,1983,77,2.207573866464918,35.393386344400454,1.3660931286381326,7,0
3590,1304,55,2.113260770120834,48.74382420573908,1.2647338604818608,8,0
3591,2531,77,2.5344802904923345,48.2067003311733,1.7962782024518278,3,1
3592,909,221,1.5665707089159822,41.743859196985944,1.4887864675422677,3,0
3593,1135,82,1.4996492816102256,55.31543744504293,1.9974975609362207,5,1
3594,2914,145,2.5215352459851803,28.9219147836754,1.3491138614434568,5,0
3595,2187,18,3.056343693571955,45.17801622860819,0.9153387849916084,5,0
3596,996,294,2.4212962213444076,53.099544273467764,1.7745313111666676,5,1
3597,2483,83,2.648876855893621,70.98509119579856,1.437986717392342,4,0
3598,2557,188,1.9625796819367043,36.343270650014546,1.364964711041324,3,0
3599,2321,232,2.1330575124310727,50.88627462768401,1.288946365540992,3,0
3600,2152,42,2.126328172849462,55.47902793000147,1.4942434471027153,5,0
3601,1238,388,1.9722866761227675,50.63347927645112,1.3648123145998223,5,0
3602,1785,172,2.7056484329798196,37.67656407669229,1.7584074760150945,8,1
3603,2810,100,2.557923637468323,45.16327400146385,1.8699676432849672,1,1
3604,2835,36,1.8003828903514494,25.5835141250944,1.3147958607235022,5,0
3605,165,513,1.1772114705336287,50.038659348321,2.4998318005671814,2,1
3606,999,253,1.9682128613973662,35.8410726293356,1.2148354724307502,1,0
3607,2568,41,1.4226739075482084,54.55660940960781,1.5090083816608444,9,1
3608,1308,74,2.0118375281651337,43.46577621251765,0.6888370375409185,2,0
3609,2565,298,1.4620670372555167,42.524851764999084,1.4477643658052688,8,0
3610,657,214,2.6282583180028505,51.66550257603408,1.3982173053718099,9,0
3611,2661,261,2.342211360021863,52.60256563623652,1.475192249636589,7,0
3612,2212,104,2.33006578972542,58.71284301885559,1.9884855799444603,3,1
3613,1910,226,2.536092918715134,47.38638083206885,2.339711065111879,5,1
3614,2047,87,2.1955536221204497,48.94218535121854,2.0540237874549527,7,1
3615,2112,42,2.2734008941692943,36.13675919221592,1.44864893504755,6,0
3616,1141,180,2.717349366480694,64.48399423251863,1.5983977429149556,1,1
3617,1890,671,1.9327424360883587,40.65559542979725,2.2615650036053574,5,1
3618,267,66,2.302557667269472,57.248346986695466,0.9994356673537103,7,0
3619,1846,111,1.4734307450502122,57.32187292463823,1.8924473526386378,4,1
3620,1709,201,2.0396384577183855,53.99902654727977,1.0559864548378335,7,0
3621,2294,140,3.1296418601366094,47.62609626073513,2.0715569794421813,4,1
3622,2443,333,2.4074126898940555,46.372642318110714,1.4330725855627444,5,0
3623,1511,258,1.9570028421773433,49.35923682659984,1.060177394934688,3,0
3624,476,10,2.132270307868084,30.961114681480147,1.1711336003958144,5,0
3625,977,1161,1.989500871832862,49.739009636986744,1.25051653860201,2,0
3626,1208,251,2.115850309889178,64.8575093966304,1.9764719508813453,4,1
3627,1044,358,1.8004965748856794,47.74148511127764,2.1697243841269183,8,1
3628,1961,189,2.247435600100812,49.6725983323045,1.2990393506383455,4,0
3629,558,349,2.26515496812398,39.75882460229376,1.0637731974139921,2,0
3630,1018,21,2.0033190051905527,51.85687308842274,2.5148952912931843,8,1
3631,1606,76,2.070029653058124,42.22030836380337,1.909506297081026,2,1
3632,883,376,2.1703838378637186,58.49856501737824,1.1123352158455555,4,0
3633,2195,40,1.7363784861321938,61.41328262896891,1.6797500035663284,3,1
3634,666,14,2.242635167174102,63.59596625483654,1.2938709644682596,10,0
3635,2668,279,2.3900788586283315,35.564571625024456,0.8574138573524163,4,0
3636,1772,324,2.7324330532524086,57.22710498985391,1.344975812784066,5,0
3637,2868,31,2.1591862250293152,56.469899448872994,0.8146659403469729,5,0
3638,864,346,1.722182055911992,45.849293917122566,1.2597289461443544,5,0
3639,582,208,1.9485313707604506,61.92677527741493,1.306618258735084,5,0
3640,695,132,1.4285179730407211,54.14445450332185,1.2301374790037953,9,0
3641,1252,319,2.3636762911344302,63.73115841866487,1.9554770015267267,3,1
3642,1611,97,0.9701373865607354,37.32379810297458,1.7021638630801705,2,1
3643,1240,38,2.5123275951422173,42.8594467669272,1.1803757741007668,2,0
3644,2455,60,2.5726621328494477,50.93723546326738,1.6613449911520948,4,1
3645,399,126,0.5346873637612541,61.72590533097315,2.1529779923989825,11,1
3646,1947,136,2.6376404966090656,54.54799455673803,1.0850344399529692,7,0
3647,715,294,2.5136430848698423,40.51662018492499,0.8429594411253628,3,0
3648,704,282,1.8549741083578914,67.76342311875749,0.9577270450494436,8,0
3649,2809,156,1.404092154506846,47.052928218863485,1.6882589890504738,1,1
3650,2547,273,1.5811204500689078,40.836654937409655,2.2449136725865113,4,1
3651,1715,38,1.6207411018086013,42.24902606204617,1.923907959727888,7,1
3652,1973,9,2.658027980104814,36.67759454555178,2.142462239137651,3,1
3653,82,372,1.7754799036337596,27.526968903757588,0.4003308621267119,9,0
3654,604,14,2.452661548037643,48.83406577894272,1.083330750567749,4,0
3655,1971,50,1.937969661031855,34.453965123044796,0.9410892225958251,5,0
3656,1711,213,2.027537819157356,53.136676975980826,1.7793091964719536,5,1
3657,2047,94,1.214302202758513,59.84282650243209,1.4003289624050457,4,0
3658,2820,376,1.4264649271543732,53.76620046846363,0.00023691966726135938,9,0
3659,903,63,2.6465487606205462,50.43987691633947,1.8798450139690184,4,1
3660,365,2,1.9221387392663287,34.5914421105083,2.0840404911457266,4,1
3661,163,64,2.1503297244429835,58.46049348467182,2.504716883768019,2,1
3662,2559,155,2.903178579686278,69.46563920509661,1.582523459997948,5,1
3663,1864,84,1.9361869106747573,64.08269074774672,1.8095122595847983,3,1
3664,116,137,1.9078770105729763,36.69464707348833,0.9293596966625031,7,0
3665,2989,376,2.6030429436998785,49.22032608033202,0.6791643255391171,4,0
3666,2385,438,2.0061748449928585,47.17269985206098,2.1217528415439393,8,1
3667,881,55,2.160003513463987,46.01963394264459,1.7735380183563938,6,1
3668,2785,111,2.49840814476941,50.27078038249238,2.1243399354984103,1,1
3669,840,143,2.00005732188518,71.65082217434605,1.3721296692201521,3,0
3670,2195,536,2.393794236680559,51.07357317587236,2.6850344878300696,6,1
3671,1347,1185,1.9420768638258734,45.55656858679711,1.656542806970049,4,1
3672,2491,48,2.490569576785842,52.97903366323935,1.1231987736532987,2,0
3673,2885,233,2.2106635347578005,36.86692921381328,1.3410246955068026,4,0
3674,1037,85,1.8872980031305593,42.83924098007783,0.6980652982829324,3,0
3675,943,1,2.0371247911254327,59.862320735263324,1.0288300471024177,3,0
3676,1725,1,0.7778337597288685,51.88344326365875,1.306449004553906,4,0
3677,2335,111,2.5968868291317917,71.01730087658684,2.274893564328682,14,1
3678,2768,120,1.3726827575080647,52.676804458393136,1.4670881351426732,5,0
3679,1138,4,1.4654411696505893,37.54175436876092,2.042183843750578,7,1
3680,2528,209,1.780990719103456,34.1494056506596,1.450070281532687,4,0
3681,22,62,1.1035247113579032,60.016454196603576,0.9869545557247972,4,0
3682,1750,147,2.2338081399721226,39.58473332520057,1.7727514586774573,2,1
3683,683,64,2.1805070023406286,38.68876513239502,1.0775996706076063,6,0
3684,2954,32,1.7567304827218428,44.85015475634961,1.301478529209863,4,0
3685,1834,94,1.6609800684247131,59.96258071780734,2.5157974382153245,0,1
3686,2368,47,1.6533017315328293,46.32276059428735,1.802256198645454,5,1
3687,126,137,2.3073992051800256,41.58388422112035,1.089845669679577,2,0
3688,277,39,1.2031370720224484,62.12607053291489,1.866053542907035,8,1
3689,2000,127,1.7955004103867012,60.419498938411955,1.0311103261827652,6,0
3690,1228,30,1.2352861399836552,66.67066148357472,0.6229655123549037,5,0
3691,2242,200,2.3843722273058114,63.513305471076535,2.0462473762706606,7,1
3692,696,252,1.8318887928952345,60.58916035895283,1.6474171510513478,4,1
3693,1310,21,2.2733746769820615,42.48758279232295,1.4013764938847086,2,0
3694,57,113,2.624768819676343,56.5902862649258,0.6672858271285796,4,0
3695,19,13,2.6332135188134465,62.14635274063653,1.3423362076918364,3,0
3696,2312,164,1.4889493530179312,68.55798242574653,1.5961133024418104,3,1
3697,2842,55,2.1547299980017276,51.71124625063127,0.9172125350243733,11,0
3698,113,134,2.5606970099851516,45.080404045251576,1.521129687939072,2,1
3699,542,131,2.3482382320839905,41.15868337929156,2.2751598759658775,3,1
3700,2695,464,2.3976651358942758,59.794303523498215,1.6133087187299637,5,1
3701,579,143,1.108338257405712,43.332692544731394,1.79216913891771,7,1
3702,1089,157,2.3405734822827466,51.07243348396045,1.280084152833861,5,0
3703,25,92,1.6035343518155825,41.197343605229676,0.9744539165715654,0,0
3704,1573,535,2.332343025131084,48.41078341377314,1.2192309084738768,5,0
3705,2049,270,2.321403994421486,54.38985769963617,2.0274663784379316,9,1
3706,2959,60,2.2949586164218325,52.69250573307299,1.451364118260343,4,0
3707,1573,334,1.9446754257845826,57.3794890775178,1.3988789703157294,9,0
3708,141,101,2.6580456801213708,36.25907502908413,1.247200003616054,4,0
3709,1768,317,2.255154003131717,48.834565940403195,0.8642734098822958,5,0
3710,648,311,2.1607579731137783,45.29799552591743,2.183685529103757,8,1
3711,2236,37,1.5327945744808606,40.176480211505776,1.3959648503172928,5,0
3712,201,217,2.1980455024298857,42.50486228239901,1.2342314530803355,1,0
3713,257,61,2.98935534211901,41.05918150084189,1.5398609554702511,3,1
3714,547,63,1.3049087573043585,53.49930839984359,1.2352218520111224,8,0
3715,2242,63,2.3650530489997497,54.001388997132096,1.6564440183980809,3,1
3716,2751,232,2.42811965979947,58.756242197871615,1.1577100608637103,6,0
3717,802,47,2.862759702282249,53.280628707359796,1.5617979146443093,1,1
3718,942,0,2.3628700376351435,51.5880393130355,1.4737154940262955,2,0
3719,414,226,2.005339431617506,50.78891137763142,2.427735108714633,2,1
3720,2015,33,2.211305786657063,56.756578710866236,2.4552319487356256,8,1
3721,1382,19,1.8659721157864737,28.931442723011198,1.8937371047664135,13,1
3722,1099,48,2.6096289945483235,49.408689496404214,1.4558524086327043,4,0
3723,910,86,1.2255101691653956,53.17202237155846,1.901532619143092,3,1
3724,188,116,1.7560644125919151,67.89630696639719,1.8856049691832757,3,1
3725,2016,8,2.2230778689811332,38.88424584388293,1.2648990374408497,3,0
3726,1314,634,2.585465389297707,38.531403280396155,0.6751787378022602,5,0
3727,2093,226,1.993108294006635,27.290347208723645,0.5484893580511806,8,0
3728,2131,70,1.6088312644667904,36.092193965667335,1.4404912914296966,3,0
3729,1147,69,1.8945636234052845,48.486954307763064,1.2475177757292522,6,0
3730,358,107,1.8165192027359158,42.75966899014213,1.227937334277153,6,0
3731,1552,177,1.8395124153004043,42.5461841583914,1.0976703438513455,6,0
3732,1090,28,1.7824106136506084,50.22928972102566,1.0759559582951854,7,0
3733,2984,37,1.7826284684038376,55.82306048502865,1.827420126197077,4,1
3734,1681,353,1.1420304637238836,50.12505015343629,0.0,7,0
3735,2423,53,2.1500768707634883,50.26698409035857,1.7941337301657383,4,1
3736,162,86,2.337366777654387,54.036092126290775,1.3619799520040816,5,0
3737,2370,369,2.749197478709425,31.67290914916889,2.2203713472393525,5,1
3738,450,195,2.4302004783777766,51.28994587234694,1.633159674257966,5,1
3739,1498,75,2.4046800360052507,49.2506738037679,0.6334530735082379,9,0
3740,1037,207,2.148006026569072,49.92899877784265,0.5642233811500705,4,0
3741,2232,3,1.11872390697918,44.159402695655096,0.9287911913704608,4,0
3742,2159,239,2.140070560864442,47.94527232367085,1.6323198495369082,4,1
3743,1951,120,2.0561883408139474,54.02646418476632,0.6435639761827876,6,0
3744,2556,301,2.514936670256291,66.0904778550253,1.5551845021961135,4,1
3745,1314,556,2.2837393170686386,33.08629177179721,1.851206563499938,7,1
3746,2343,468,1.9350636784413051,55.71783890248923,1.236029638720768,4,0
3747,2952,431,2.979076113456357,62.178635150022224,1.055985455104221,6,0
3748,1239,129,2.424228228235032,37.29440493061657,0.42451902900040084,4,0
3749,974,80,2.1699323166423525,48.20587450007072,2.2550480992858906,8,1
3750,632,112,2.2276568939151686,52.757755205987884,2.413385000051095,0,1
3751,1591,210,2.030591103572123,70.08946511190132,2.1099123831025506,6,1
3752,1051,387,2.0082522276555643,71.73327671575557,1.3616856648439055,8,0
3753,2781,41,0.9148904998489471,37.29296720354421,1.4731695762191117,5,0
3754,1589,450,1.5424581246945666,46.97767628183317,1.8428017741091929,7,1
3755,2369,303,1.7295363857025656,51.99490998624091,1.573318629212081,7,1
3756,2961,694,2.2253171699634033,55.56454502757143,0.0,3,0
3757,1694,382,1.1741582557545018,52.00797913978559,1.959062298301728,2,1
3758,437,59,1.739416316495926,40.51886031549806,2.1094707439489353,5,1
3759,2829,20,1.6753409974417919,40.07689838364013,2.0358923675562317,8,1
3760,1557,21,2.058377408919242,34.58748575962655,1.7261398037797724,7,1
3761,1077,61,2.226561554355243,29.794054674601416,1.9790338597948132,1,1
3762,1305,171,1.6770937736209997,34.35948006619426,0.7935702018225766,2,0
3763,2774,293,1.7130322936586087,61.61521957519204,1.4532191819063782,6,0
3764,2079,413,1.6598520824703529,57.10278539176077,1.165675562990752,3,0
3765,2385,175,1.8049359045132751,55.53278160125437,2.225697587571058,11,1
3766,183,1,1.9744271840891827,47.772849196436226,1.5919838595801177,8,1
3767,2592,37,2.6575626676125497,49.584934059299066,1.4204853876788375,3,0
3768,1470,18,1.4937530148981932,47.31302576967174,0.991049368527741,6,0
3769,1480,81,2.875420535825014,34.13064735854861,0.9703529582833055,6,0
3770,1590,125,1.383091099112986,56.476867185108034,0.9357009492714359,10,0
3771,1588,7,2.4773210610532064,58.52678956332107,1.8725755947179314,7,1
3772,660,77,1.7621020276456971,38.496695665283184,1.7989785926702317,8,1
3773,160,35,1.544520912278361,38.48752412402422,1.6250521801732187,3,1
3774,2460,187,2.658439919234241,53.517672016918524,1.8955746399701803,4,1
3775,1012,112,2.0408763732322446,53.4294876410889,1.0972402018229128,1,0
3776,53,123,2.021743464301901,57.326759053714845,0.5781659887721566,4,0
3777,2456,100,1.8614620559720245,64.13573034424925,1.8416547533254528,6,1
3778,2895,562,1.7092687203697872,39.420893863805446,1.4718740984252823,3,0
3779,1046,43,1.9115770678541588,49.18005379361677,1.916423854654479,4,1
3780,1054,130,0.3865501876097077,39.99480599651643,1.7130441042929758,6,1
3781,2751,239,1.0731543841151598,40.715087393174656,1.4632355910685537,5,0
3782,2308,146,2.196159109502267,45.702035620013966,1.6027931107843094,4,1
3783,1229,476,2.5913886852360415,64.40355945157368,2.2045444852807106,3,1
3784,1495,85,2.6817782721378647,61.048182329599534,1.354940309084052,9,0
3785,2824,112,1.5215007573298676,49.25176553587836,1.8683809449364834,9,1
3786,1490,16,2.096410775180966,28.43898241851654,1.65454299698704,8,1
3787,1036,169,0.9032624473075028,53.92778192732032,0.6626668908932499,2,0
3788,1951,61,1.8243052660426042,53.69672154658742,0.842974635959533,6,0
3789,850,31,2.411846119421384,40.66406394053102,1.4801932716535073,4,0
3790,354,141,1.9912513271724472,58.30696394508142,1.2511521000074586,6,0
3791,1099,136,1.8341261039500307,40.47176033882869,1.0249584133459737,3,0
3792,2921,14,1.993355526063677,58.27738988781802,2.035369921112454,4,1
3793,1740,215,2.6414237765230104,52.410654012350825,0.7522968749814849,8,0
3794,1465,175,1.8776491716357135,35.401850792659374,1.400679684349048,6,0
3795,991,37,2.036322106521653,46.38523468461289,1.0629983672304713,4,0
3796,1265,114,2.759697298470671,51.446513915404495,2.2413905425907097,3,1
3797,1885,229,1.885839054322776,53.00157976447048,2.7587584788676356,7,1
3798,1810,135,1.1817384118001173,60.3317714136898,1.3443881477512292,3,0
3799,2342,90,2.6842040092793376,61.57773930181187,1.924309830813,7,1
3800,2257,70,2.5077974048755522,47.61375202781749,2.134875147107009,4,1
3801,1112,169,0.8916672419932452,55.59321874823678,1.9493626215593187,9,1
3802,818,503,1.9349074057589153,66.07935933597025,1.8955230379170465,6,1
3803,1800,200,1.9889186576845728,39.81335703391091,0.6135826073507066,4,0
3804,1961,13,2.684325393449957,43.920397937990465,2.0881526608842034,2,1
3805,2438,111,1.9928091592451977,33.448650346213306,1.6796374606925037,2,1
3806,2373,398,2.082959085548021,43.685677696125616,1.3854779813455433,5,0
3807,2988,17,2.098493024994706,52.05781437772425,1.4609491618534074,6,0
3808,889,809,1.7669547978824451,28.83853760013873,1.6289259115679209,5,1
3809,1856,535,2.648615176755894,54.370449951288116,1.3729975054175463,7,0
3810,1181,14,1.6038660070181432,45.27655633546921,1.3225436812131766,8,0
3811,668,487,1.757275933009912,49.373262374910425,1.0111567223026332,3,0
3812,633,81,1.9970317867655976,38.31128019458832,1.7550843685815918,5,1
3813,2625,335,1.3309735497325408,48.97739212930577,1.41921344140055,6,0
3814,1643,97,2.8827046067365902,66.79199664937084,1.103547237679696,9,0
3815,137,104,1.9995722002149812,46.00195834780337,1.548886337710185,2,1
3816,1947,181,2.412303645961014,27.870630205356445,1.5214140601898787,4,1
3817,1698,268,1.5212565708777004,62.13772278630826,1.7529098646442458,4,1
3818,428,6,2.355867183999906,55.42447846721296,1.485059347265922,9,0
3819,1476,161,2.3982971513614704,50.94042790994359,1.808411542286278,7,1
3820,2660,37,2.470434619136648,55.6805215631198,1.3634532912303132,9,0
3821,2959,76,2.9524999202051236,50.82516172750261,1.399429593762662,8,0
3822,819,76,1.7208815332079241,66.43266239909656,1.6387804227479477,6,1
3823,2189,113,1.9066760311292055,57.519995285823455,1.6935733283845418,5,1
3824,1107,73,1.5773754981714672,45.435752674884995,2.1058084894568356,10,1
3825,2225,20,1.9518858857584047,64.91954941655716,2.023860756683203,5,1
3826,198,28,2.3320584268722264,68.19984864479098,1.4781990795677837,2,0
3827,2672,6,2.3051180030023315,59.10363951677945,0.7949281454369067,3,0
3828,1996,114,2.820376129136379,54.069295889288455,1.8420103153652578,2,1
3829,2739,556,2.245098570923143,41.4590311682724,1.7639075379631386,4,1
3830,2449,22,2.000280927734605,56.856590107015684,1.6085119636672651,6,1
3831,471,526,1.454125285387832,53.880261980090744,1.8866001083578703,7,1
3832,2266,237,2.4331601824118816,49.73197212920127,1.315709705629936,5,0
3833,1949,182,1.9217518047141549,56.992681361293904,0.7024878117226061,4,0
3834,929,186,2.4445208858671825,50.87057554213924,1.0628202464097092,6,0
3835,2011,315,1.7876141829415868,55.48783041587463,0.051537681451000905,2,0
3836,2680,20,2.600353875591843,60.35828783971802,1.721918023020318,9,1
3837,2999,126,2.1931584839792433,36.68905501154916,1.4669872778943107,8,0
3838,906,214,2.4961260628776514,39.75324603947186,1.9303511777005453,4,1
3839,2223,159,2.19290635160432,40.87778165403875,1.8767800772000072,3,1
3840,23,321,1.5373318142807364,69.40009409240935,1.2550962633093714,6,0
3841,235,13,1.8173112820716715,56.33474732775585,1.0877427160985103,5,0
3842,1125,211,1.3597920982917047,57.2661921405323,1.1061253571057634,6,0
3843,929,137,2.092322928496628,61.29438050018736,2.4575426870628885,3,1
3844,523,85,1.2686830235504876,39.53345580674758,1.4243322283227315,7,0
3845,1809,74,2.146938105925073,29.617195949805456,1.3632709351466805,8,0
3846,431,174,0.190231415015794,49.3713783714729,1.6457239080406698,6,1
3847,793,398,2.4049665075583855,58.97571960189746,0.7067514734636765,2,0
3848,1630,123,1.448165364516405,48.024070393670534,1.3013962263261445,6,0
3849,1737,313,1.5230419290020396,36.30061695473033,1.071676484890767,9,0
3850,533,92,2.6859362932478517,40.94772169058177,0.9668314478604721,5,0
3851,1747,19,2.159891770279836,38.20741999704552,1.368927959632747,8,0
3852,1676,11,2.423167608997942,43.87635563272114,1.5236201238132476,7,1
3853,1317,9,1.4973325470701242,38.40619549384056,0.872530479232169,1,0
3854,2858,86,2.4809479493451194,51.46779012728988,1.3172034379935667,3,0
3855,913,74,1.9312681151304936,44.52418593386952,1.5399896259534627,7,1
3856,1125,227,2.0588119920374215,56.3343222691876,1.7257957726228144,2,1
3857,1526,244,2.745148445834649,40.2352205453337,1.363578996417663,4,0
3858,1328,9,1.4185523418760995,52.55346887745127,1.6650157769666483,4,1
3859,2919,44,2.456517992323131,49.62400847138046,1.3238733313823694,3,0
3860,2588,57,2.192705088466024,53.96028944241277,2.1407370264076517,6,1
3861,1024,142,1.8934547990331694,55.36713586298813,1.7720090031830467,4,1
3862,1577,28,1.4529323003981471,56.43644625995224,1.164415095070758,5,0
3863,1379,25,1.8878407675547288,58.30757170901306,1.2523367905398348,4,0
3864,1520,518,1.5908237689574651,55.42291024185871,1.696141527691784,2,1
3865,1682,293,2.5934268952524375,52.978660058140576,1.237483720995574,3,0
3866,1998,35,2.04587916337776,43.33276316091242,0.5349716350798566,4,0
3867,227,93,1.6615148544693514,58.50737048559099,1.647861146689446,3,1
3868,1260,79,1.2811987319442224,43.03115797200165,1.3083469628828348,1,0
3869,873,281,1.7684768699874742,47.08086678061241,1.8399316273150306,6,1
3870,892,128,2.6181175619632695,41.3834678709573,1.5204200387864528,4,1
3871,1479,24,2.055716166362156,41.1751863495282,1.8229469822023479,6,1
3872,1037,241,1.9099044051680496,46.829985309383474,2.7595174588808256,5,1
3873,2258,91,2.8493440768917955,47.66971006471858,2.141039870221855,5,1
3874,2789,54,1.7927269428561066,41.86444347852388,1.3246501259820722,9,0
3875,397,84,1.595840230701238,50.219632655499254,1.7115834909273526,6,1
3876,1124,123,2.202044807108457,51.56760698435126,1.5588051334133066,6,1
3877,2079,75,2.2097826579941517,44.551211158262674,1.6341997703457372,4,1
3878,2946,49,1.7066055962644608,72.89639138815099,0.7162074160502523,6,0
3879,649,91,1.6011673154762782,53.32698276703041,2.027207005074885,5,1
3880,329,3,2.723535150867357,51.18264899331517,0.34736045663683246,10,0
3881,1483,266,1.7835070455934021,43.240440556902,1.4914355546713376,12,0
3882,952,33,1.2740631915634153,51.37841862881329,0.6216747004986357,6,0
3883,2006,8,2.096434838249066,52.40802637065755,1.1482609157700667,1,0
3884,2017,190,2.447295741284615,49.965256919966215,1.6048236898197301,3,1
3885,2669,267,1.9046957321203897,64.18651006439481,1.934312220031737,3,1
3886,1879,302,2.268563604368652,32.98528561288796,2.010995641646608,3,1
3887,1197,122,1.4763320528317108,46.19620694943202,1.4034842412892603,8,0
3888,1773,41,2.3141297339437052,57.138353930591194,1.995258245438253,9,1
3889,162,240,1.5223922647518628,41.0333735219688,1.4686914691907573,3,0
3890,1752,216,2.1525865915644724,34.53327332250115,1.1439050984680705,3,0
3891,776,50,2.3838347443821837,44.81110130181287,1.6866525437083844,3,1
3892,1828,420,2.049351984207669,60.43936170422716,1.0412503787936156,3,0
3893,2322,19,1.3822760839385735,41.27040072499058,1.4334040854307202,3,0
3894,1052,730,1.4039608677120914,46.43573301772204,1.260648173380112,9,0
3895,2374,354,2.7965605282550166,54.21482066719034,0.7249791482021022,3,0
3896,940,209,1.615929303253406,44.20697093775103,1.6647841744950034,2,1
3897,540,502,2.382561986971853,45.60048844428634,1.5719984489832866,7,1
3898,2536,230,2.059187942666193,43.47949761538078,2.0752557852778533,6,1
3899,822,38,1.4979795694898863,44.32220621746583,0.5657668691612221,9,0
